source_openalex_author_id,canonical_openalex_author_id,canonical_author,profile_group_size,decision
A5100757668,A5100757668,Lei Wang,1,Exact DOI-level match
A5100757744,A5100757744,Yang Li,1,Exact DOI-level match
A5100757983,A5100757983,Yan Chen,1,Exact DOI-level match
A5100758062,A5100758062,Jian Wang,1,Exact DOI-level match
A5100758169,A5100758169,Bo Li,1,Exact DOI-level match
A5100758204,A5100758204,Min Li,1,Exact DOI-level match
A5100758537,A5100758537,Yi Zhang,1,Exact DOI-level match
A5100758858,A5100758858,Fang Wang,1,Exact DOI-level match
A5100758864,A5100758864,Wei Liu,1,Exact DOI-level match
A5100758871,A5100758871,Wei Liu,1,Exact DOI-level match
A5100759077,A5100759077,Jing Wang,1,Exact DOI-level match
A5100759204,A5100759204,Wei Liu,1,Exact DOI-level match
A5100759346,A5100759346,Lei Wang,1,Exact DOI-level match
A5100759634,A5100759634,Jun Wang,1,Exact DOI-level match
A5100760409,A5100760409,Li Yan,1,Exact DOI-level match
A5100760638,A5100760638,Ling Wang,1,Exact DOI-level match
A5100760704,A5100760704,Yang Li,1,Exact DOI-level match
A5100760756,A5100760756,Wei Liu,1,Exact DOI-level match
A5100760835,A5100760835,Jun Liu,1,Exact DOI-level match
A5100761191,A5100761191,Qian Wang,1,Exact DOI-level match
A5100761365,A5100761365,Wei Zhang,1,Exact DOI-level match
A5100761366,A5100761366,Hui Li,1,Exact DOI-level match
A5100761374,A5100761374,Hui Li,1,Exact DOI-level match
A5100763925,A5100763925,Xin Zhang,1,Exact DOI-level match
A5100765021,A5100765021,Lei Zhang,1,Exact DOI-level match
A5100765200,A5100765200,Jing Wang,1,Exact DOI-level match
A5100765863,A5100765863,Wei Wang,1,Exact DOI-level match
A5100766053,A5100766053,Jiän Zhang,1,Exact DOI-level match
A5100766062,A5100766062,Bin Wang,1,Exact DOI-level match
A5100766149,A5100766149,Yu Zhang,1,Exact DOI-level match
A5100766197,A5100766197,Бо Лі,1,Exact DOI-level match
A5100766586,A5100766586,Dan Liú,1,Exact DOI-level match
A5100767367,A5100767367,Bin Liu,1,Exact DOI-level match
A5100767435,A5100767435,Feng Li,1,Exact DOI-level match
A5100767665,A5100767665,Bin Wang,1,Exact DOI-level match
A5100767849,A5100767849,Lei Zhang,1,Exact DOI-level match
A5100767888,A5100767888,Yang Li,1,Exact DOI-level match
A5100768349,A5100768349,Xu Jian,1,Exact DOI-level match
A5100768472,A5100768472,Feng Wang,1,Exact DOI-level match
A5100768936,A5100768936,Jian Wang,1,Exact DOI-level match
A5100769024,A5100769024,Hao Wang,1,Exact DOI-level match
A5100770129,A5100770129,Xin Wang,1,Exact DOI-level match
A5100771044,A5100771044,Zhang Yi,1,Exact DOI-level match
A5100771047,A5100771047,Zhang Yi,1,Exact DOI-level match
A5100772167,A5100772167,Xin Li,1,Exact DOI-level match
A5100772205,A5100772205,Bo Li,1,Exact DOI-level match
A5100772254,A5100772254,Yan Liu,1,Exact DOI-level match
A5100772356,A5100772356,Wei Wang,1,Exact DOI-level match
A5100772694,A5100772694,Jie Wang,1,Exact DOI-level match
A5100772766,A5100772766,Weimin Qi,1,Exact DOI-level match
A5100773035,A5100773035,Yan Li,1,Exact DOI-level match
A5100773313,A5100773313,Yi Wang,1,Exact DOI-level match
A5100773352,A5100773352,Jian Wang,1,Exact DOI-level match
A5100773459,A5100773459,Chao Wang,1,Exact DOI-level match
A5100773675,A5100773675,Hui Li,1,Exact DOI-level match
A5100773796,A5100773796,Hao Zhang,1,Exact DOI-level match
A5100773874,A5100773874,Bo Li,1,Exact DOI-level match
A5100774126,A5100774126,Lin Zhang,1,Exact DOI-level match
A5100774472,A5100774472,Wei Li,1,Exact DOI-level match
A5100775905,A5100775905,Jing Li,1,Exact DOI-level match
A5100775907,A5100775907,Jing Li,1,Exact DOI-level match
A5100775910,A5100775910,Jing Li,1,Exact DOI-level match
A5100776230,A5100776230,Wei Liu,1,Exact DOI-level match
A5100776276,A5100776276,Li Wei,1,Exact DOI-level match
A5100776413,A5100776413,Yu Liu,1,Exact DOI-level match
A5100777320,A5100777320,Yan Zhang,1,Exact DOI-level match
A5100778012,A5100778012,Ying Liu,1,Exact DOI-level match
A5100778176,A5100778176,Min Li,1,Exact DOI-level match
A5100779495,A5100779495,Rui Zhang,1,Exact DOI-level match
A5100779597,A5100779597,Li Jun,1,Exact DOI-level match
A5100779699,A5100779699,Hong Li,1,Exact DOI-level match
A5100779879,A5100779879,Yan Wang,1,Exact DOI-level match
A5100779893,A5100779893,Yi Wang,1,Exact DOI-level match
A5100780163,A5100780163,Wei Liu,1,Exact DOI-level match
A5100780396,A5100780396,Jing Yang,1,Exact DOI-level match
A5100780397,A5100780397,Jing Yang,1,Exact DOI-level match
A5100780576,A5100780576,Jie Li,1,Exact DOI-level match
A5100780609,A5100780609,Lei Zhang,1,Exact DOI-level match
A5100780612,A5100780612,Lei Zhang,1,Exact DOI-level match
A5100780731,A5100780731,Yong Wang,1,Exact DOI-level match
A5100780965,A5100780965,Tao Wang,1,Exact DOI-level match
A5100781379,A5100781379,Wei Zhang,1,Exact DOI-level match
A5100781382,A5100781382,Wei Zhang,1,Exact DOI-level match
A5100781635,A5100781635,Liu Yang,1,Exact DOI-level match
A5100781638,A5100781638,Yang Liu,1,Exact DOI-level match
A5100782513,A5100782513,Lei Zhang,1,Exact DOI-level match
A5100782738,A5100782738,Ying Liu,1,Exact DOI-level match
A5100782741,A5100782741,Ying Liu,1,Exact DOI-level match
A5100783084,A5100783084,Lin Wang,1,Exact DOI-level match
A5100783106,A5100783106,Jing Chen,1,Exact DOI-level match
A5100783183,A5100783183,Yang Wang,1,Exact DOI-level match
A5100783301,A5100783301,Hong Zhang,1,Exact DOI-level match
A5100784036,A5100784036,Jun Chen,1,Exact DOI-level match
A5100784213,A5100784213,Yi Wang,1,Exact DOI-level match
A5100784324,A5100784324,Li Yang,1,Exact DOI-level match
A5100784365,A5100784365,Jing Wang,1,Exact DOI-level match
A5100784754,A5100784754,Yang Wang,1,Exact DOI-level match
A5100784853,A5100784853,Yang Wang,1,Exact DOI-level match
A5100784878,A5100784878,Li Peng,1,Exact DOI-level match
A5100785029,A5100785029,Wei Li,1,Exact DOI-level match
A5100785034,A5100785034,Wei Li,1,Exact DOI-level match
A5100785059,A5100785059,Yan Wang,1,Exact DOI-level match
A5100785565,A5100785565,Yan Wang,1,Exact DOI-level match
A5100786107,A5100786107,Jin Wang,1,Exact DOI-level match
A5100786294,A5100786294,Xin Wang,1,Exact DOI-level match
A5100786356,A5100786356,Min Li,1,Exact DOI-level match
A5100786654,A5100786654,Liang Wang,1,Exact DOI-level match
A5100814407,A5100814407,Lin Zhang,1,Exact DOI-level match
A5100864739,A5100864739,Wei Zhao,1,Exact DOI-level match
A5100870097,A5100870097,Lin Zhang,1,Exact DOI-level match
A5100889587,A5100889587,Yong Zhang,1,Exact DOI-level match
A5100936798,A5100936798,Hong Li,1,Exact DOI-level match
A5100939128,A5100939128,Yu Wang,1,Exact DOI-level match
A5100945082,A5100945082,Feng Li,1,Exact DOI-level match
A5100964711,A5100964711,Jie Wang,1,Exact DOI-level match
A5101069784,A5101069784,Yang Liu,1,Exact DOI-level match
A5101216405,A5101216405,Yu Wang,1,Exact DOI-level match
A5101232791,A5101232791,Yu Zhang,1,Exact DOI-level match
A5101336186,A5101336186,Qian Zhang,1,Exact DOI-level match
A5101397149,A5101397149,Lei Zhang,1,Exact DOI-level match
A5101398880,A5101398880,Yang Wang,1,Exact DOI-level match
A5101403419,A5101403419,Qiang Li,1,Exact DOI-level match
A5101404761,A5101404761,Yong Wang,1,Exact DOI-level match
A5101407394,A5101407394,Yong Zhang,1,Exact DOI-level match
A5101407825,A5101407825,Yan Liu,1,Exact DOI-level match
A5101408176,A5101408176,Jian Xu,1,Exact DOI-level match
A5101410620,A5101410620,Jing Liu,1,Exact DOI-level match
A5101412123,A5101412123,Bo Wang,1,Exact DOI-level match
A5101412124,A5101412124,Bo Wang,1,Exact DOI-level match
A5101413915,A5101413915,Min Wang,1,Exact DOI-level match
A5101416744,A5101416744,Jing Wang,1,Exact DOI-level match
A5101421438,A5101421438,Wang Xin,1,Exact DOI-level match
A5101423040,A5101423040,Qian Wang,1,Exact DOI-level match
A5101423831,A5101423831,Wei Zhang,1,Exact DOI-level match
A5101425694,A5101425694,Wei Zhao,1,Exact DOI-level match
A5101426633,A5101426633,Jing Chen,1,Exact DOI-level match
A5101427524,A5101427524,Hui Li,1,Exact DOI-level match
A5101436377,A5101436377,Jing Li,1,Exact DOI-level match
A5101439529,A5101439529,Yu Wang,1,Exact DOI-level match
A5101443601,A5101443601,Yong Wang,1,Exact DOI-level match
A5101443725,A5101443725,Jing Chen,1,Exact DOI-level match
A5101444599,A5101444599,Qian Zhang,1,Exact DOI-level match
A5101445946,A5101445946,Bo Wang,1,Exact DOI-level match
A5101446655,A5101446655,Jing Liu,1,Exact DOI-level match
A5101446656,A5101446656,Jing Liu,1,Exact DOI-level match
A5101449729,A5101449729,Xin Li,1,Exact DOI-level match
A5101453769,A5101453769,Jie Li,1,Exact DOI-level match
A5101455300,A5101455300,Wei Zhao,1,Exact DOI-level match
A5101458603,A5101458603,Feng Li,1,Exact DOI-level match
A5101458953,A5101458953,Jie Liu,1,Exact DOI-level match
A5101459862,A5101459862,Wei Li,1,Exact DOI-level match
A5101467140,A5101467140,Jie Zhang,1,Exact DOI-level match
A5101468387,A5101468387,Yang Wang,1,Exact DOI-level match
A5101473351,A5101473351,Dan Liu,1,Exact DOI-level match
A5101477613,A5101477613,Yong Wang,1,Exact DOI-level match
A5101479066,A5101479066,Tao Li,1,Exact DOI-level match
A5101480934,A5101480934,Dan Li,1,Exact DOI-level match
A5101486151,A5101486151,Zhang Jin,1,Exact DOI-level match
A5101486867,A5101486867,Jun Yang,1,Exact DOI-level match
A5101486868,A5101486868,Jun Yang,1,Exact DOI-level match
A5101487401,A5101487401,Jing Zhang,1,Exact DOI-level match
A5101488488,A5101488488,Gang Wang,1,Exact DOI-level match
A5101489740,A5101489740,Dan Li,1,Exact DOI-level match
A5101491257,A5101491257,Qiang Li,1,Exact DOI-level match
A5101492139,A5101492139,Qiang Li,1,Exact DOI-level match
A5101492421,A5101492421,Yu Zhang,1,Exact DOI-level match
A5101496931,A5101496931,Hui Liu,1,Exact DOI-level match
A5101499128,A5101499128,Lei Zhang,1,Exact DOI-level match
A5101502858,A5101502858,Tao Li,1,Exact DOI-level match
A5101505916,A5101505916,Qian Zhang,1,Exact DOI-level match
A5101506227,A5101506227,Jun Wang,1,Exact DOI-level match
A5101507256,A5101507256,Bin Liu,1,Exact DOI-level match
A5101507888,A5101507888,Lei Zhang,1,Exact DOI-level match
A5101509998,A5101509998,Hui Wang,1,Exact DOI-level match
A5101512674,A5101512674,Hui Liu,1,Exact DOI-level match
A5101518188,A5101518188,Ying Wang,1,Exact DOI-level match
A5101520036,A5101520036,Jing Wang,1,Exact DOI-level match
A5101520677,A5101520677,Zhang Qian,1,Exact DOI-level match
A5101520987,A5101520987,Hui Liu,1,Exact DOI-level match
A5101521301,A5101521301,Yu Wang,1,Exact DOI-level match
A5101522282,A5101522282,Bin Wang,1,Exact DOI-level match
A5101523355,A5101523355,Yan Liu,1,Exact DOI-level match
A5101526257,A5101526257,Jun Yang,1,Exact DOI-level match
A5101526879,A5101526879,Zhang Rui,1,Exact DOI-level match
A5101526880,A5101526880,Rui Zhang,1,Exact DOI-level match
A5101526881,A5101526881,Zhang Rui,1,Exact DOI-level match
A5101527583,A5101527583,Yong Wang,1,Exact DOI-level match
A5101528438,A5101528438,Juan Li,1,Exact DOI-level match
A5101533110,A5101533110,Jin Zhang,1,Exact DOI-level match
A5101534953,A5101534953,Lei Zhang,1,Exact DOI-level match
A5101536531,A5101536531,Yang Zhang,1,Exact DOI-level match
A5101538539,A5101538539,Yan Li,1,Exact DOI-level match
A5101540669,A5101540669,Zhang Yu,1,Exact DOI-level match
A5101546953,A5101546953,Bo Li,1,Exact DOI-level match
A5101547727,A5101547727,Ying Wang,1,Exact DOI-level match
A5101554082,A5101554082,Ping Wang,1,Exact DOI-level match
A5101554609,A5101554609,Wei Liu,1,Exact DOI-level match
A5101555201,A5101555201,Yan Li,1,Exact DOI-level match
A5101555228,A5101555228,Wei Zhang,1,Exact DOI-level match
A5101559441,A5101559441,Min Wang,1,Exact DOI-level match
A5101559744,A5101559744,Jing Zhang,1,Exact DOI-level match
A5101560857,A5101560857,Yan Li,1,Exact DOI-level match
A5101566029,A5101566029,Jun Yang,1,Exact DOI-level match
A5101575178,A5101575178,Yan Zhang,1,Exact DOI-level match
A5101575662,A5101575662,Jin Wang,1,Exact DOI-level match
A5101576125,A5101576125,Yan Wang,1,Exact DOI-level match
A5101579694,A5101579694,Ying Liu,1,Exact DOI-level match
A5101583691,A5101583691,Nan Li,1,Exact DOI-level match
A5101588346,A5101588346,Yi Wang,1,Exact DOI-level match
A5101593074,A5101593074,Yu Wang,1,Exact DOI-level match
A5101594452,A5101594452,Jian Zhang,1,Exact DOI-level match
A5101595115,A5101595115,Yang Liu,1,Exact DOI-level match
A5101598620,A5101598620,Wang Xin,1,Exact DOI-level match
A5101600019,A5101600019,Jing Zhao,1,Exact DOI-level match
A5101601630,A5101601630,Wei Liu,1,Exact DOI-level match
A5101602689,A5101602689,Ying Li,1,Exact DOI-level match
A5101603815,A5101603815,Yan Wang,1,Exact DOI-level match
A5101605358,A5101605358,Yang Wang,1,Exact DOI-level match
A5101605359,A5101605359,Yang Wang,1,Exact DOI-level match
A5101607909,A5101607909,Chao Wang,1,Exact DOI-level match
A5101609397,A5101609397,Yi Wang,1,Exact DOI-level match
A5101609466,A5101609466,Wang Jing,1,Exact DOI-level match
A5101609470,A5101609470,Wang Jing,1,Exact DOI-level match
A5101610149,A5101610149,Wei Zhao,1,Exact DOI-level match
A5101610936,A5101610936,Yang Li,1,Exact DOI-level match
A5101612078,A5101612078,Zhang Jin,1,Exact DOI-level match
A5101618740,A5101618740,Hong Wang,1,Exact DOI-level match
A5101619987,A5101619987,Juan Li,1,Exact DOI-level match
A5101619989,A5101619989,Juan Li,1,Exact DOI-level match
A5101627406,A5101627406,Ping Wang,1,Exact DOI-level match
A5101627722,A5101627722,Yan Zhang,1,Exact DOI-level match
A5101628482,A5101628482,Wang Yu,1,Exact DOI-level match
A5101631168,A5101631168,Bo Wang,1,Exact DOI-level match
A5101633848,A5101633848,Chao Wang,1,Exact DOI-level match
A5101634746,A5101634746,Wei Zhang,1,Exact DOI-level match
A5101637303,A5101637303,Wang Hong,1,Exact DOI-level match
A5101638340,A5101638340,Yusuke Fujii,1,Unresolved abbreviation
A5101639721,A5101639721,Tao Li,1,Exact DOI-level match
A5101639975,A5101639975,Wei Zhang,1,Exact DOI-level match
A5101647700,A5101647700,Rui Zhang,1,Exact DOI-level match
A5101650422,A5101650422,Dan Liu,1,Exact DOI-level match
A5101653132,A5101653132,Qi Wang,1,Exact DOI-level match
A5101655546,A5101655546,Ying Liu,1,Exact DOI-level match
A5101657244,A5101657244,Yang Wang,1,Exact DOI-level match
A5101658006,A5101658006,Wei Liu,1,Exact DOI-level match
A5101662499,A5101662499,Jun Liu,1,Exact DOI-level match
A5101662788,A5101662788,Yang Yang,1,Exact DOI-level match
A5101669826,A5101669826,Wei Zhang,1,Exact DOI-level match
A5101671600,A5101671600,Yi Wang,1,Exact DOI-level match
A5101672854,A5101672854,Lei Wang,1,Exact DOI-level match
A5101674122,A5101674122,Ping Zhang,1,Exact DOI-level match
A5101676868,A5101676868,Yang Li,1,Exact DOI-level match
A5101677632,A5101677632,Hui Li,1,Exact DOI-level match
A5101677637,A5101677637,Rui Zhang,1,Exact DOI-level match
A5101679434,A5101679434,Hui Wang,1,Exact DOI-level match
A5101680913,A5101680913,Jing Zhao,1,Exact DOI-level match
A5101681014,A5101681014,Jing Zhang,1,Exact DOI-level match
A5101681105,A5101681105,Peng Zhang,1,Exact DOI-level match
A5101681466,A5101681466,Jin Wang,1,Exact DOI-level match
A5101682898,A5101682898,Yi Wang,1,Exact DOI-level match
A5101682950,A5101682950,Jun Liu,1,Exact DOI-level match
A5101684590,A5101684590,Hong Li,1,Exact DOI-level match
A5101685602,A5101685602,Nan Li,1,Exact DOI-level match
A5101688452,A5101688452,Tao Li,1,Exact DOI-level match
A5101690168,A5101690168,Jing Zhao,1,Exact DOI-level match
A5101690323,A5101690323,Jing Yang,1,Exact DOI-level match
A5101691725,A5101691725,Bin Wang,1,Exact DOI-level match
A5101693490,A5101693490,Ming Li,1,Exact DOI-level match
A5101693947,A5101693947,Fang Wang,1,Exact DOI-level match
A5101694878,A5101694878,Jun Li,1,Exact DOI-level match
A5101695655,A5101695655,Jing Zhang,1,Exact DOI-level match
A5101696593,A5101696593,Rui Wang,1,Exact DOI-level match
A5101697202,A5101697202,Ying Wang,1,Exact DOI-level match
A5101703841,A5101703841,Yan Zhang,1,Exact DOI-level match
A5101706896,A5101706896,Tao Liu,1,Exact DOI-level match
A5101711605,A5101711605,Jing Wang,1,Exact DOI-level match
A5101711826,A5101711826,Jie Zhang,1,Exact DOI-level match
A5101714747,A5101714747,H. Zhong,1,Confirmed abbreviation
A5101715046,A5101715046,Ali Nazari,1,Exact DOI-level match
A5101716192,A5101716192,Min Zhang,1,Exact DOI-level match
A5101717809,A5101717809,Dan Li,1,Exact DOI-level match
A5101718578,A5101718578,Yan Zhang,1,Exact DOI-level match
A5101720958,A5101720958,Jing Yang,1,Exact DOI-level match
A5101721480,A5101721480,Jun Chen,1,Exact DOI-level match
A5101723469,A5101723469,Xin Wang,1,Exact DOI-level match
A5101723568,A5101723568,Ying Zhang,1,Exact DOI-level match
A5101725885,A5101725885,Yu Zhang,1,Exact DOI-level match
A5101727067,A5101727067,Hao Zhang,1,Exact DOI-level match
A5101730287,A5101730287,Jie Liu,1,Exact DOI-level match
A5101731118,A5101731118,Yan Li,1,Exact DOI-level match
A5101738160,A5101738160,Qi Wang,1,Exact DOI-level match
A5101742727,A5101742727,Li Juan,1,Exact DOI-level match
A5101743303,A5101743303,Feng Wang,1,Exact DOI-level match
A5101743572,A5101743572,Bin Wang,1,Exact DOI-level match
A5101743921,A5101743921,Yan Liu,1,Exact DOI-level match
A5101744646,A5101744646,Jie Chen,1,Exact DOI-level match
A5101745924,A5101745924,Lei Wang,1,Exact DOI-level match
A5101748041,A5101748041,Jing Wang,1,Exact DOI-level match
A5101748458,A5101748458,Tao Zhang,1,Exact DOI-level match
A5101748981,A5101748981,Yan Li,1,Exact DOI-level match
A5101750692,A5101750692,Rui Zhang,1,Exact DOI-level match
A5101753954,A5101753954,Zhang Bo,1,Exact DOI-level match
A5101753955,A5101753955,Bo Zhang,1,Exact DOI-level match
A5101757005,A5101757005,Tao Liu,1,Exact DOI-level match
A5101758261,A5101758261,Wei Zhang,1,Exact DOI-level match
A5101758904,A5101758904,Yan Chen,1,Exact DOI-level match
A5101758984,A5101758984,Jing Zhang,1,Exact DOI-level match
A5101759661,A5101759661,Bo Zhang,1,Exact DOI-level match
A5101759670,A5101759670,Wei Liu,1,Exact DOI-level match
A5101761642,A5101761642,Wei Wang,1,Exact DOI-level match
A5101763645,A5101763645,Jian Zhang,1,Exact DOI-level match
A5101763665,A5101763665,Qian Li,1,Exact DOI-level match
A5101765379,A5101765379,Jun Yang,1,Exact DOI-level match
A5101766670,A5101766670,Wei Zhang,1,Exact DOI-level match
A5101770332,A5101770332,Wei Li,1,Exact DOI-level match
A5101770872,A5101770872,Yi Wang,1,Exact DOI-level match
A5101771857,A5101771857,Qian Wang,1,Exact DOI-level match
A5101772016,A5101772016,Liu Ying,1,Exact DOI-level match
A5101776487,A5101776487,Jie Liu,1,Exact DOI-level match
A5101777880,A5101777880,Min Zhang,1,Exact DOI-level match
A5101785717,A5101785717,Wei Li,1,Exact DOI-level match
A5101786234,A5101786234,Tao Wang,1,Exact DOI-level match
A5101789244,A5101789244,Jing Zhao,1,Exact DOI-level match
A5101790171,A5101790171,Jie Chen,1,Exact DOI-level match
A5101790254,A5101790254,Yan Li,1,Exact DOI-level match
A5101790494,A5101790494,Qi Wang,1,Exact DOI-level match
A5101791479,A5101791479,Hong Wang,1,Exact DOI-level match
A5101792540,A5101792540,Yi Zhang,1,Exact DOI-level match
A5101793453,A5101793453,Yan Chen,1,Exact DOI-level match
A5101795782,A5101795782,Hui Wang,1,Exact DOI-level match
A5101798871,A5101798871,Ping Wang,1,Exact DOI-level match
A5101801469,A5101801469,Ying Li,1,Exact DOI-level match
A5101801472,A5101801472,Ying Li,1,Exact DOI-level match
A5101802140,A5101802140,Hongquan Chen,1,Unresolved abbreviation
A5101802385,A5101802385,Jing Li,1,Exact DOI-level match
A5101805939,A5101805939,Bin Wang,1,Exact DOI-level match
A5101808099,A5101808099,Yu Wang,1,Exact DOI-level match
A5101809565,A5101809565,Xin Li,1,Exact DOI-level match
A5101809583,A5101809583,Jun Wang,1,Exact DOI-level match
A5101811219,A5101811219,Min Zhang,1,Exact DOI-level match
A5101812357,A5101812357,Jian Li,1,Exact DOI-level match
A5101814183,A5101814183,Xin Wang,1,Exact DOI-level match
